REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020G_BUS.wav	 -1.000	 1.296	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020K_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020K_BUS.wav	 -1.000	 1.112	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020R_BUS.wav	 -1.000	 1.295	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020U_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020U_BUS.wav	 -1.000	 1.283	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020Z_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C020Z_BUS.wav	 -1.000	 1.326	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C0215_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C0215_BUS.wav	 -1.000	 1.089	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C0216_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_441C0216_BUS.wav	 -1.000	 1.314	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C0202_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C0202_BUS.wav	 -1.000	 1.424	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020E_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020E_BUS.wav	 -1.000	 1.312	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020M_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020M_BUS.wav	 -1.000	 1.156	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020Q_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020Q_BUS.wav	 -1.000	 1.120	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020S_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020S_BUS.wav	 -1.000	 1.339	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C020V_BUS.wav	 -1.000	 1.073	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C0212_BUS.wav	 -1.000	 1.267	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C0213_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C0213_BUS.wav	 -1.000	 1.427	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C0216_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_442C0216_BUS.wav	 -1.000	 1.366	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_443C0204_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_443C0204_BUS.wav	 -1.000	 1.537	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_443C020T_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_443C020T_BUS.wav	 -1.000	 1.128	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020A_BUS.wav	 -1.000	 1.090	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020E_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020E_BUS.wav	 -1.000	 1.403	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020I_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020I_BUS.wav	 -1.000	 1.280	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020J_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020J_BUS.wav	 -1.000	 1.141	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020N_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020N_BUS.wav	 -1.000	 1.300	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020Q_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020Q_BUS.wav	 -1.000	 1.297	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020X_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020X_BUS.wav	 -1.000	 1.323	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020Z_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C020Z_BUS.wav	 -1.000	 1.086	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C0211_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C0211_BUS.wav	 -1.000	 1.221	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C0213_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_444C0213_BUS.wav	 -1.000	 1.470	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0201_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0201_BUS.wav	 -1.000	 1.328	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0202_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0202_BUS.wav	 -1.000	 1.099	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0203_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0203_BUS.wav	 -1.000	 1.071	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020B_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020B_BUS.wav	 -1.000	 1.076	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020C_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020C_BUS.wav	 -1.000	 1.135	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020D_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020D_BUS.wav	 -1.000	 1.262	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020N_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020N_BUS.wav	 -1.000	 1.139	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020U_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020U_BUS.wav	 -1.000	 1.206	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020V_BUS.wav	 -1.000	 1.236	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020Z_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C020Z_BUS.wav	 -1.000	 1.260	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0211_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0211_BUS.wav	 -1.000	 1.203	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0212_BUS.wav	 -1.000	 1.454	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0214_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0214_BUS.wav	 -1.000	 1.114	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0215_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_445C0215_BUS.wav	 -1.000	 1.236	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0201_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0201_BUS.wav	 -1.000	 1.737	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0204_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0204_BUS.wav	 -1.000	 1.278	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0205_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0205_BUS.wav	 -1.000	 1.230	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0208_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0208_BUS.wav	 -1.000	 1.566	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0209_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0209_BUS.wav	 -1.000	 1.342	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020A_BUS.wav	 -1.000	 1.214	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020D_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020D_BUS.wav	 -1.000	 1.293	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020J_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020J_BUS.wav	 -1.000	 1.090	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020M_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020M_BUS.wav	 -1.000	 1.265	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020O_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020O_BUS.wav	 -1.000	 1.320	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020R_BUS.wav	 -1.000	 1.274	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020X_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020X_BUS.wav	 -1.000	 1.173	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020Z_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C020Z_BUS.wav	 -1.000	 1.136	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0210_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_446C0210_BUS.wav	 -1.000	 1.145	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0202_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0202_BUS.wav	 -1.000	 1.064	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0205_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0205_BUS.wav	 -1.000	 1.139	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0208_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0208_BUS.wav	 -1.000	 1.428	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020G_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020G_BUS.wav	 -1.000	 1.183	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020I_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020I_BUS.wav	 -1.000	 1.194	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020J_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020J_BUS.wav	 -1.000	 1.120	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020K_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020K_BUS.wav	 -1.000	 1.247	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020N_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020N_BUS.wav	 -1.000	 1.161	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020P_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020P_BUS.wav	 -1.000	 1.141	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020Z_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C020Z_BUS.wav	 -1.000	 1.340	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0212_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0212_BUS.wav	 -1.000	 1.390	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0213_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0213_BUS.wav	 -1.000	 1.448	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0214_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0214_BUS.wav	 -1.000	 1.166	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0217_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\F06_447C0217_BUS.wav	 -1.000	 1.511	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C0203_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C0203_BUS.wav	 -1.000	 1.199	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C0207_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C0207_BUS.wav	 -1.000	 1.162	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020C_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020C_BUS.wav	 -1.000	 1.339	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020D_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020D_BUS.wav	 -1.000	 1.292	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020J_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020J_BUS.wav	 -1.000	 1.251	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020L_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020L_BUS.wav	 -1.000	 1.499	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020M_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020M_BUS.wav	 -1.000	 1.251	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020S_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020S_BUS.wav	 -1.000	 1.145	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020Y_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_440C020Y_BUS.wav	 -1.000	 1.118	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0201_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0201_BUS.wav	 -1.000	 1.289	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0202_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0202_BUS.wav	 -1.000	 1.309	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0205_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0205_BUS.wav	 -1.000	 1.174	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0206_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0206_BUS.wav	 -1.000	 1.281	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0208_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0208_BUS.wav	 -1.000	 1.378	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020B_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020B_BUS.wav	 -1.000	 1.285	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020C_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020C_BUS.wav	 -1.000	 1.286	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020D_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020D_BUS.wav	 -1.000	 1.340	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020E_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020E_BUS.wav	 -1.000	 1.191	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020H_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020H_BUS.wav	 -1.000	 1.176	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020I_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020I_BUS.wav	 -1.000	 1.553	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020J_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020J_BUS.wav	 -1.000	 1.177	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020L_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020L_BUS.wav	 -1.000	 1.331	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020M_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020M_BUS.wav	 -1.000	 1.336	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020P_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020P_BUS.wav	 -1.000	 1.375	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020Q_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020Q_BUS.wav	 -1.000	 1.233	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020W_BUS.wav	 -1.000	 1.224	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020X_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020X_BUS.wav	 -1.000	 1.286	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020Y_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C020Y_BUS.wav	 -1.000	 1.423	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0210_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0210_BUS.wav	 -1.000	 1.420	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0211_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0211_BUS.wav	 -1.000	 1.394	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0213_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_441C0213_BUS.wav	 -1.000	 1.440	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0204_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0204_BUS.wav	 -1.000	 1.290	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0205_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0205_BUS.wav	 -1.000	 1.388	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0206_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0206_BUS.wav	 -1.000	 1.205	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0208_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0208_BUS.wav	 -1.000	 1.170	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0209_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0209_BUS.wav	 -1.000	 1.198	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C020B_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C020B_BUS.wav	 -1.000	 1.240	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C020D_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C020D_BUS.wav	 -1.000	 1.273	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C020O_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C020O_BUS.wav	 -1.000	 1.213	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C020R_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C020R_BUS.wav	 -1.000	 1.343	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0211_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0211_BUS.wav	 -1.000	 1.167	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0215_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_442C0215_BUS.wav	 -1.000	 1.263	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C0209_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C0209_BUS.wav	 -1.000	 1.179	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020A_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020A_BUS.wav	 -1.000	 1.502	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020B_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020B_BUS.wav	 -1.000	 1.161	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020C_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020C_BUS.wav	 -1.000	 1.320	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020F_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020F_BUS.wav	 -1.000	 1.241	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020N_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020N_BUS.wav	 -1.000	 1.175	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020O_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020O_BUS.wav	 -1.000	 1.131	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020Q_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020Q_BUS.wav	 -1.000	 1.182	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020S_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020S_BUS.wav	 -1.000	 1.130	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020V_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020V_BUS.wav	 -1.000	 1.262	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020W_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C020W_BUS.wav	 -1.000	 1.280	 16000	wb
C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C0214_BUS_clean.wav	 C:\Users\74778\Desktop\PESQ\et05_bus_real_v2\M05_443C0214_BUS.wav	 -1.000	 1.261	 16000	wb
